Census Tract, Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,DRAFT CES 4.0 Score,DRAFT CES 4.0 Percentile,"DRAFT CES 4.0
Percentile Range",Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6037535802,6254,Los Angeles,90280,South Gate,-118.2075235,33.9408573,37.84,73.47,70-75%,0.045,39.46,12.03324185,80.20,0.112,40.82,861.98,92.68,88.61,95.78,0.00,0.00,3372.306722,84.64,694.1462163,35.55,0,0.00,7.5,41.13,0.2,54.51,0,0.00,0,0.00,45.47,5.60,63.21,48.54,54.36,3.95,25.43,16.77,75.05,42.4,90.93,15.1,76.53,48.1,76.83,11.4,87.56,20.4,62.19,65.21,6.76,73.27
6095252502,2086,Solano ,94533,Fairfield,-122.0449333,38.2470347,37.81,73.46,70-75%,0.040,23.27,8.590738893,25.55,0.169,56.14,285.98,16.26,82.25,91.44,0.00,0.00,676.0096843,53.31,818.6749569,45.54,0,0.00,66.3,94.09,0,0.00,6,59.92,0.5,20.37,37.58,4.63,40.31,136.39,98.06,6.25,79.73,18.1,81.09,18.3,61.14,6.4,44.88,46.2,74.51,11.3,87.20,29.8,89.08,78.83,8.17,91.05
6037604001,4600,Los Angeles,90260,Lawndale,-118.3568418,33.8837388,37.79,73.44,70-75%,0.041,26.91,11.99658497,77.97,0.399,84.80,367.05,30.10,79.30,88.49,0.00,0.00,2856.823242,79.65,2914.450181,95.43,0.4,6.64,24.1,74.40,0,0.00,0,0.00,1,33.24,47.90,5.90,69.92,67.69,76.96,4.51,38.97,15.63,69.82,25.6,73.61,9.1,57.64,38.7,63.92,4.8,33.92,25.6,79.56,61.82,6.41,68.12
6037106648,4569,Los Angeles,91342,Sylmar,-118.4558345,34.2930983,37.77,73.43,70-75%,0.062,90.89,11.15277668,56.32,0.281,74.31,653.24,62.29,74.47,83.64,0.00,0.00,324.3036702,40.89,607.7508307,29.06,1.3,21.12,9.75,46.94,0.885,80.46,0,0.00,3.2,63.36,50.58,6.23,76.42,52.02,58.95,5.56,65.83,10.48,34.01,41.4,90.30,15,76.31,45.7,73.92,2.2,5.53,23.9,74.50,58.52,6.07,63.11
6037408141,5627,Los Angeles,91744,La Puente,-117.8924325,34.008773,37.77,73.42,70-75%,0.053,69.14,12.21273735,88.56,0.243,69.09,806.79,88.29,62.81,69.56,0.00,0.00,3772.466634,87.10,1178.895849,67.86,6,49.09,9.2,45.44,0.05,26.37,5,52.00,0,0.00,56.49,6.95,88.04,44.95,48.67,3.8,22.08,11.38,41.16,41,90.05,20.4,86.58,47.9,76.68,6.6,56.19,13.4,27.83,52.39,5.43,53.90
6013378000,3284,Contra Costa,94801,Richmond,-122.404809,37.9448245,37.77,73.40,70-75%,0.030,5.95,8.922582204,35.58,0.430,86.55,108.41,3.93,39.46,36.33,0.02,14.90,6460.286784,94.11,1146.253109,66.20,91.65,99.03,244.1,99.50,26.285,99.95,13,92.08,5,75.16,59.68,7.35,92.32,129.29,97.17,5.77,70.36,14.45,63.14,5.5,23.28,4.5,34.49,12.3,14.23,1.2,1.28,15.3,38.17,49.59,5.14,49.70
6029003303,1411,Kern ,93252,Maricopa,-119.451887,35.0702231,37.76,73.39,70-75%,0.060,84.03,10.34679667,51.40,0.031,11.10,514.74,50.13,59.60,65.00,0.00,0.00,1319.151021,66.32,99.96696716,1.14,10.4,64.83,106.5,97.15,0.75,78.65,0,0.00,4.5,71.31,48.22,5.94,70.91,34.66,32.83,6.06,76.44,17.02,76.35,26.8,75.27,5.7,41.33,60.2,89.90,12.8,91.61,8,6.05,61.35,6.36,67.43
6067009316,4606,Sacramento ,95828,Sacramento,-121.3810288,38.4780935,37.75,73.38,70-75%,0.047,49.62,8.844378643,33.90,0.274,73.64,839.32,91.09,35.16,30.51,0.00,0.00,43.29206593,20.33,835.4393123,46.71,2.5,30.83,5.25,32.93,0.6,75.01,4,44.59,0,0.00,41.04,5.05,50.93,66.55,75.83,6.37,81.70,15.47,69.14,21.1,66.17,12.4,69.64,42.2,68.99,12.9,91.80,16.9,46.27,72.07,7.47,82.50
6073012402,5050,San Diego,91910,Chula Vista,-117.0878962,32.6430592,37.74,73.37,70-75%,0.040,24.65,10.33511393,51.31,0.205,63.07,336.24,26.39,62.82,69.59,0.00,0.00,885.8529866,58.83,768.9667666,41.90,6.75,50.69,44.4,88.73,0.01,8.74,5,52.00,1.5,39.94,43.99,5.41,59.27,58.58,67.63,6.03,75.76,12.25,48.22,20.6,65.29,13.1,71.78,41,67.21,7.9,68.44,25.9,80.33,67.24,6.97,75.94
6071000208,4942,San Bernardino,91763,Montclair,-117.6895559,34.0704075,37.74,73.35,70-75%,0.060,83.98,13.30625172,94.90,0.136,47.44,693.82,68.33,76.84,86.15,0.00,0.00,3616.656657,86.18,590.1476466,27.59,2,27.73,1,9.60,0.05,26.37,1,13.12,0.3,10.65,47.05,5.79,67.60,62.92,72.31,5.38,61.71,17.68,79.46,25.5,73.42,4.7,35.73,26.1,43.74,11.3,87.20,14.3,32.73,62.86,6.52,69.65
6037191710,2734,Los Angeles,90038,Los Angeles,-118.3192272,34.0855323,37.73,73.34,70-75%,0.050,62.53,11.8825333,72.55,0.523,90.72,766.84,83.98,83.61,92.38,0.00,0.00,1226.753316,65.13,1296.874125,72.21,5.5,46.81,2.7,19.34,0.025,16.41,0,0.00,0,0.00,50.46,6.21,76.17,25.4,17.24,5.73,69.53,6.64,6.13,37.4,86.66,44.7,99.01,54.6,84.38,8.3,71.54,30,89.53,58.59,6.08,63.24
6083000804,6724,Santa Barbara,93103,Santa Barbara,-119.6802223,34.4180158,37.72,73.33,70-75%,0.039,22.58,8.224935121,16.76,0.324,78.83,655.06,62.46,65.51,73.33,1.19,43.70,0.163664667,3.28,922.1246881,53.11,33.95,92.85,259.7,99.55,0.375,64.15,10,84.20,13.8,95.07,58.56,7.21,90.85,46.02,50.52,5.43,62.88,8.77,19.20,23.9,70.68,6.9,47.47,41.3,67.71,4.2,25.84,23.1,72.06,50.48,5.23,51.02
6059087801,5076,Orange ,90680,Stanton,-118.0063667,33.8100654,37.71,73.32,70-75%,0.043,34.62,11.80027851,69.68,0.148,50.68,747.66,78.39,68.43,77.03,0.00,0.00,17860.57047,99.28,962.7116175,55.79,3.75,36.92,4.4,28.82,0.275,60.26,0,0.00,9.7,89.88,53.18,6.55,82.08,44.8,48.53,4.43,36.66,12.43,50.07,23.9,70.68,16,78.93,35,58.88,7.4,64.21,19.3,57.53,55.57,5.76,58.74
6037310702,6852,Los Angeles,91502,Burbank,-118.3067629,34.1811412,37.71,73.30,70-75%,0.056,75.92,11.76906719,68.57,0.767,96.35,783.69,85.75,26.39,19.32,0.00,0.00,1007.785014,61.29,1498.622136,78.06,26.25,89.24,36.95,85.10,2.175,90.17,6,59.92,1.45,37.45,64.56,7.95,96.19,27.72,21.37,3.72,20.52,9.45,25.07,16.5,57.78,22.9,89.88,41.1,67.44,5.3,40.34,30.7,90.61,45.77,4.75,43.80
6001403100,1668,Alameda ,94607,Oakland,-122.2755009,37.8022742,37.71,73.29,70-75%,0.027,0.27,9.827975665,47.37,1.279,99.04,108.41,3.93,20.06,12.09,0.00,0.00,667.0820007,52.88,994.4774519,57.50,32.75,92.45,163.9,98.70,3.285,93.86,11,87.97,0.25,9.53,48.26,5.94,71.00,152.36,98.88,2.02,2.04,13.02,53.94,25.7,73.74,29.8,95.42,47.7,76.41,6.6,56.19,18.2,52.42,61.23,6.35,67.19
6067009319,4848,Sacramento ,95828,Sacramento,-121.4036544,38.4699141,37.70,73.28,70-75%,0.046,47.69,8.749868062,31.54,0.303,76.75,597.70,57.31,37.97,34.27,0.00,0.00,28.2150663,17.03,1589.708353,79.94,2.5,30.83,6.5,37.81,0.135,48.00,4,44.59,0,0.00,39.46,4.86,46.16,94.29,90.94,4.89,49.28,20.82,89.77,32.8,82.46,22,88.68,44.8,72.76,9.7,80.33,15.9,41.03,74.86,7.76,86.04
6037910002,8055,Los Angeles,93543,Littlerock,-117.9074722,34.5346329,37.69,73.27,70-75%,0.063,92.81,8.016552177,13.58,0.023,8.11,486.86,47.90,53.83,56.86,888.74,88.40,246.03007,36.95,508.9984664,21.59,0,0.00,0,0.00,0,0.00,0,0.00,4.5,71.31,35.27,4.34,33.78,90.14,89.69,6.98,89.65,17.7,79.51,40.9,89.92,12,68.52,54.1,83.96,9.9,81.27,26.7,82.37,83.75,8.68,95.62
6073002402,5212,San Diego,92105,San Diego,-117.1052315,32.7468137,37.68,73.25,70-75%,0.043,32.83,10.00310489,49.22,0.380,83.53,310.01,23.45,62.51,69.11,0.00,0.00,299.255305,39.77,1193.202308,68.50,1.2,20.50,12.5,54.71,0,0.00,0,0.00,0.5,20.37,36.91,4.54,38.44,73.33,80.98,5.61,67.17,13.94,59.82,46.9,94.01,22.9,89.88,71.9,97.15,13.6,93.59,25.3,78.75,80.00,8.29,92.50
6037119202,4723,Los Angeles,91331,Pacoima,-118.4424803,34.2547197,37.66,73.24,70-75%,0.061,87.16,11.47638507,60.49,0.298,76.20,702.76,72.97,78.44,87.77,0.00,0.00,354.9779968,42.15,3091.475196,96.30,0,0.00,12.5,54.71,0,0.00,0,0.00,0,0.00,47.23,5.81,68.29,72.7,80.36,4.62,41.72,12.15,47.18,38.7,87.89,17.5,82.20,39.6,65.23,5.2,39.12,21.9,68.20,62.47,6.48,69.09
6037600802,2518,Los Angeles,90305,Inglewood,-118.3367197,33.9661039,37.64,73.23,70-75%,0.044,37.93,11.85656601,71.57,0.138,48.03,728.63,76.29,76.36,85.61,0.00,0.00,2329.783285,75.65,1242.613446,70.28,0,0.00,7.75,41.69,0.05,26.37,0,0.00,2,51.98,46.78,5.76,66.93,89.27,89.34,9.29,99.01,15.36,68.62,5.8,24.67,0.7,4.09,16.1,22.60,9.8,80.80,22.5,70.04,63.05,6.54,69.97
6037119800,6130,Los Angeles,91331,Pacoima,-118.4291943,34.2329132,37.64,73.22,70-75%,0.060,84.57,11.51448362,61.10,0.063,23.34,702.76,72.97,82.06,91.17,0.00,0.00,396.125,43.42,1030.061688,59.91,6,49.09,13,56.14,0.05,26.37,4,44.59,0,0.00,48.12,5.92,70.54,76.99,83.30,4.76,45.87,12.76,52.39,30.6,79.98,10.8,64.47,27.8,47.09,6.3,52.65,21.4,66.16,61.29,6.36,67.26
6037104108,5420,Los Angeles,91331,Pacoima,-118.3985703,34.2731497,37.64,73.20,70-75%,0.061,87.31,11.19241127,56.75,0.286,74.95,702.76,72.97,55.55,59.27,0.86,40.87,407.6790059,43.78,1564.364074,79.36,6.8,50.75,3,22.97,0.01,8.74,0,0.00,0,0.00,48.44,5.96,71.49,54.48,62.40,4.91,49.91,9.52,25.60,36.2,85.45,12,68.52,51,80.29,8.3,71.54,23.5,73.27,60.89,6.31,66.68
6037212202,3484,Los Angeles,90005,Los Angeles,-118.2879321,34.0563658,37.61,73.19,70-75%,0.048,55.30,12.17561826,87.78,0.488,89.41,766.84,83.98,83.08,92.03,0.00,0.00,1769.533325,71.24,999.2646649,57.74,3.85,37.01,7,39.22,0.01,8.74,0,0.00,0,0.00,50.45,6.21,76.13,29.98,24.90,5.14,56.12,8.27,15.20,42.6,91.11,38.5,98.17,59.7,89.46,11.8,88.92,19,56.13,58.42,6.06,62.88
6071007800,5416,San Bernardino,92374,Redlands,-117.2191957,34.0734306,37.61,73.18,70-75%,0.071,99.46,11.25168642,57.45,0.372,82.83,852.42,92.06,35.82,31.36,47.57,72.39,1019.426351,61.55,1644.446589,80.99,21.2,85.15,10.2,49.29,0.52,71.28,1,13.12,0,0.00,62.76,7.73,95.01,35.82,34.73,6.02,75.56,11.88,45.08,8.9,37.01,3.2,25.47,34.6,58.38,2.2,5.53,27.5,84.18,46.95,4.87,45.67
6037211703,4490,Los Angeles,90020,Los Angeles,-118.311582,34.0671467,37.61,73.17,70-75%,0.049,58.63,12.02897507,79.96,0.210,63.78,766.84,83.98,46.26,45.99,0.00,0.00,1356.500041,66.77,1308.008361,72.49,0.5,8.76,6.95,38.62,0,0.00,0,0.00,0,0.00,42.46,5.23,54.80,52.8,60.03,7.23,91.87,15.82,70.66,20.6,65.29,30,95.56,35.6,59.60,3.2,14.05,29.6,88.58,69.40,7.20,78.75
6029005300,1876,Kern ,93555,Ridgecrest,-117.7286899,35.7285096,37.60,73.15,70-75%,0.058,79.42,7.534145395,9.82,0.042,15.03,580.68,56.08,94.00,99.13,0.05,19.45,0.845878667,5.88,356.1792157,11.45,3.5,36.17,84.8,95.98,9,98.37,0,0.00,0.5,20.37,41.41,5.10,52.11,70.82,79.00,2.87,7.78,25.26,97.87,14,52.63,NA,NA,56.8,86.48,22.8,99.52,27.6,84.38,71.15,7.38,81.34
6065043005,5724,Riverside ,92530,Lake Elsinore,-117.360641,33.7062728,37.58,73.14,70-75%,0.060,82.40,10.65224824,53.03,0.129,45.58,319.08,24.44,38.58,34.92,0.00,0.00,825.8566488,57.38,2696.214294,94.08,0,0.00,0,0.00,0,0.00,5,52.00,4,69.33,40.74,5.01,49.97,55.34,63.16,5.25,58.79,27.57,98.97,28.3,77.35,10.4,63.05,43.5,70.94,11.4,87.56,18.9,55.65,72.28,7.49,82.74
6037183820,4023,Los Angeles,90042,Los Angeles,-118.1971252,34.1039592,37.57,73.13,70-75%,0.051,64.90,11.82898336,70.55,0.258,71.29,486.40,47.86,74.03,83.06,0.00,0.00,1577.953328,69.24,1790.324629,83.66,0.35,5.13,3.75,26.46,0,0.00,2,24.15,0,0.00,44.60,5.49,60.82,45.42,49.51,5.54,65.36,11.56,42.68,33.6,83.17,14.2,74.44,59.3,89.21,6.2,51.22,45.2,99.56,66.02,6.84,74.25
6037204110,3299,Los Angeles,90063,Los Angeles,-118.1987145,34.0387869,37.55,73.11,70-75%,0.047,51.76,12.28627082,89.56,0.351,81.21,486.40,47.86,86.39,94.32,0.00,0.00,3646.420003,86.39,700.8575734,36.20,1.6,22.97,0.6,5.52,0.025,16.41,0,0.00,0,0.00,43.60,5.37,58.27,50.57,57.39,4.53,39.52,14.34,62.41,41.6,90.40,21.5,88.05,40.7,66.75,8.1,70.02,33.4,94.12,67.49,7.00,76.32
6037602506,4245,Los Angeles,90250,Hawthorne,-118.3308401,33.9073761,37.54,73.10,70-75%,0.042,30.26,12.06541253,82.27,0.250,69.96,371.35,30.99,53.50,56.39,0.00,0.00,3075.993408,81.63,1012.050028,58.66,3.4,34.79,11.75,53.03,0.05,26.37,5,52.00,0,0.00,45.26,5.57,62.68,51.1,58.10,5.3,59.76,12.5,50.56,18.1,60.75,9.8,60.56,52.9,82.55,9.4,78.63,28.7,86.68,64.99,6.74,73.05
6071003801,5011,San Bernardino,92376,Rialto,-117.3640967,34.1284219,37.53,73.09,70-75%,0.068,98.81,11.74142667,67.63,0.049,17.39,779.62,85.08,46.60,46.51,0.00,0.00,6135.646647,93.61,1226.506912,69.68,5.5,46.81,0,0.00,0,0.00,0,0.00,0,0.00,43.01,5.29,56.52,77.93,84.16,5.03,53.16,23.12,95.44,22.5,68.44,9.5,59.45,36.4,60.74,10,81.88,12.9,25.31,68.37,7.09,77.39
6065042210,4750,Riverside ,92507,Riverside,-117.3350138,33.9895557,37.53,73.08,70-75%,0.067,98.01,12.30689256,89.67,0.273,73.47,668.24,64.80,37.21,33.17,0.00,0.00,1526.883342,68.63,563.1035168,25.73,0.4,6.64,0,0.00,0.06,28.51,0,0.00,0,0.00,40.13,4.94,48.31,61.6,70.79,5.71,69.16,17.81,79.97,11.9,47.09,8.5,54.87,55,84.77,11.2,86.84,32.1,92.65,73.28,7.60,84.01
6037650300,7147,Los Angeles,90504,Torrance,-118.3493202,33.8661967,37.53,73.06,70-75%,0.040,24.63,11.97526256,77.13,0.342,80.45,643.16,61.10,55.87,59.89,0.60,37.86,4275.020101,89.58,2005.721822,87.19,11.25,66.76,19.25,68.13,0.56,73.22,0,0.00,2,51.98,60.49,7.45,93.09,31.54,27.75,4.51,38.97,12.77,52.55,6.1,25.95,12.9,71.23,32,54.01,8.8,75.06,20.1,61.08,48.61,5.04,48.21
6037551501,4700,Los Angeles,90242,Downey,-118.1608904,33.9373038,37.51,73.05,70-75%,0.045,40.47,11.98289749,77.47,0.149,50.90,763.03,79.52,68.89,77.71,0.00,0.00,3353.393229,84.49,883.1347675,50.25,4.65,43.47,24.9,75.23,0.195,52.30,10,84.20,3.25,63.73,59.66,7.34,92.30,41.57,43.98,3.97,25.90,16.89,75.60,16.3,57.31,10,61.30,28,47.45,7.9,68.44,10.8,15.72,49.27,5.11,49.26
6037402803,3162,Los Angeles,91766,Pomona,-117.7453051,34.0478488,37.50,73.04,70-75%,0.055,74.09,12.6367597,92.02,0.064,23.61,736.83,77.14,84.99,93.39,0.00,0.00,3444.759928,85.16,269.8539342,6.75,0,0.00,0,0.00,0.05,26.37,0,0.00,0.5,20.37,40.80,5.02,50.17,74.95,82.04,3.83,22.65,17.48,78.25,48.6,95.32,18,83.11,54.4,84.18,9.8,80.80,23.1,72.06,72.04,7.47,82.47
6037920336,6554,Los Angeles,91321,Newhall,-118.5358844,34.3855971,37.50,73.03,70-75%,0.063,94.10,9.600230462,45.58,0.143,49.53,789.40,86.39,71.32,80.30,0.00,0.00,96.1242701,26.58,1125.630067,65.35,12,70.69,1.5,13.28,0.1,41.46,0,0.00,1.5,39.94,48.34,5.95,71.25,36.13,35.12,4.77,46.01,10.21,31.54,40.3,89.42,23.4,90.43,60.1,89.77,7.1,61.36,29.8,89.08,60.79,6.30,66.47
6071004401,4019,San Bernardino,92376,Rialto,-117.3529084,34.0941764,37.49,73.01,70-75%,0.068,98.74,11.76292964,68.31,0.116,42.09,699.84,68.86,52.85,55.18,0.00,0.00,3675.909994,86.62,666.4146482,33.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,37.77,4.65,41.02,66.79,75.90,7.27,92.28,19.48,85.78,29.6,78.83,9.9,60.92,53.2,82.88,10.1,82.30,17.6,49.62,77.78,8.06,89.97
6013373000,4248,Contra Costa,94801,Richmond,-122.3538132,37.9476192,37.49,73.00,70-75%,0.030,6.70,9.153314907,39.99,0.778,96.48,108.41,3.93,88.54,95.74,0.00,0.00,3263.75,83.60,792.1810124,43.65,11.55,67.33,21.6,71.56,4.425,95.05,1,13.12,0,0.00,47.31,5.82,68.48,102.33,93.21,4.97,51.49,12,46.16,44.2,92.25,12.9,71.23,44.3,72.09,3,11.93,18.8,55.26,62.09,6.44,68.50
6037183103,4508,Los Angeles,90042,Los Angeles,-118.1749059,34.1156486,37.48,72.99,70-75%,0.052,68.38,11.49946691,60.77,0.263,72.28,779.89,85.11,71.41,80.43,0.00,0.00,1480.590047,68.18,1266.598929,71.29,4,39.89,2.25,17.47,0,0.00,2,24.15,0,0.00,47.64,5.86,69.32,42.89,45.96,5.57,66.05,11.13,38.87,24.2,71.23,16.3,79.59,39.3,64.75,7.9,68.44,26.2,81.09,61.66,6.39,67.89
6037296902,3997,Los Angeles,90731,San Pedro,-118.2956244,33.7344542,37.48,72.98,70-75%,0.036,15.16,11.65229752,64.47,0.073,27.24,388.69,32.71,66.43,74.40,0.00,0.00,3296.053304,83.90,431.3253654,15.99,11.5,67.29,7.35,40.09,0.26,59.48,7,68.85,0,0.00,41.87,5.15,53.12,103.61,93.62,6.67,86.03,14.57,64.02,17.5,59.55,10.1,61.71,35.3,59.18,6.2,51.22,20.8,63.70,70.15,7.27,79.89
6037550901,4008,Los Angeles,90241,Downey,-118.1289738,33.9420607,37.48,72.96,70-75%,0.045,42.66,12.17044162,87.54,0.162,54.09,477.22,46.47,74.58,83.73,0.00,0.00,2923.606689,80.15,1153.122015,66.54,0.4,6.64,20,69.27,0.2,54.51,0,0.00,0.1,1.98,47.26,5.82,68.34,52.31,59.21,4,26.64,21.72,92.92,20.9,65.84,5.3,39.20,37,61.67,11.6,88.30,22,68.49,62.14,6.44,68.61
6077003407,2726,San Joaquin,95210,Stockton,-121.2957942,38.0094599,37.46,72.95,70-75%,0.045,42.54,11.03797991,55.27,0.096,36.04,658.03,63.01,37.77,33.94,0.00,0.00,605.379003,50.57,1115.066876,64.83,2.25,29.44,1,9.60,0,0.00,6,59.92,0,0.00,35.45,4.36,34.23,71.49,79.35,8.19,97.19,20.61,89.22,25.5,73.42,10.5,63.41,57.6,87.42,10,81.88,25.4,79.09,82.82,8.59,94.92
6067009005,3232,Sacramento ,95827,Sacramento,-121.3075665,38.5280935,37.46,72.94,70-75%,0.049,58.31,8.349235115,19.12,0.035,12.69,868.97,93.54,42.59,40.88,0.10,23.42,44.08816527,20.50,594.2946363,27.98,14.2,75.85,30.8,80.86,1.06,82.58,7,68.85,2.4,54.90,48.90,6.02,72.66,59.53,68.54,3.97,25.90,17.72,79.55,16,56.70,9.7,60.14,54.7,84.48,10.4,83.57,12.9,25.31,60.02,6.22,65.28
6059001401,4722,Orange ,90631,La Habra,-117.9410438,33.9419968,37.45,72.93,70-75%,0.049,59.70,12.01641753,79.28,0.165,55.06,818.55,89.42,70.90,79.95,0.00,0.00,3441.243408,85.11,954.7254228,55.35,0.1,2.43,18.5,67.01,0,0.00,0,0.00,0.5,20.37,47.98,5.91,70.16,47.28,52.59,4.91,49.91,15.01,66.33,17.6,59.74,8.9,56.74,36.5,60.92,8.9,75.65,24.8,77.27,61.17,6.34,67.10
6025011600,5837,Imperial ,92243,El Centro,-115.5611698,32.7871645,37.45,72.91,70-75%,0.049,59.09,8.25395675,17.20,0.095,35.57,391.84,33.35,56.77,61.01,0.00,0.00,38.75480717,19.36,1034.774154,60.25,2.2,28.35,7.55,41.24,0.25,58.79,7,68.85,0.1,1.98,37.10,4.57,39.02,100.38,92.80,4.82,47.40,20.31,88.27,31,80.37,19.4,85.15,43.7,71.17,10.9,85.81,29.1,87.62,79.09,8.20,91.36
6101050102,4891,Sutter ,95991,Yuba City,-121.6245696,39.1465851,37.44,72.90,70-75%,0.044,38.06,9.743594886,46.62,0.299,76.32,684.02,67.46,60.16,65.91,0.01,10.35,0.0563185,2.14,895.9177459,51.26,6.25,49.67,15,60.64,0,0.00,7,68.85,0,0.00,41.79,5.14,52.96,50.99,57.96,4.92,50.19,20.38,88.62,24.7,72.10,8.9,56.74,62.1,91.29,11.5,87.89,21.4,66.16,70.22,7.28,80.00
6037201503,3446,Los Angeles,90032,Los Angeles,-118.1739007,34.0851726,37.43,72.89,70-75%,0.050,62.86,11.96568323,76.60,0.071,26.40,486.40,47.86,84.25,92.85,0.00,0.00,1908.879964,72.56,1179.014019,67.88,0,0.00,0.95,7.57,0.01,8.74,0,0.00,0,0.00,38.34,4.72,42.71,63.37,72.71,5.72,69.35,13.34,56.12,37.1,86.34,19.8,85.81,58.5,88.35,9.9,81.27,32.3,92.90,76.50,7.93,88.30
6037131100,3372,Los Angeles,91406,Van Nuys,-118.5056231,34.2146245,37.42,72.88,70-75%,0.061,85.95,12.72007499,92.52,0.198,61.78,702.76,72.97,74.72,83.92,0.00,0.00,338.5756633,41.52,898.8314513,51.44,2.1,28.02,2.75,19.58,0.05,26.37,2,24.15,1.25,36.51,49.82,6.13,74.70,63.41,72.79,6.36,81.51,16.14,72.18,19.4,63.29,2.3,18.31,33.2,56.24,3.8,20.89,18.2,52.42,58.86,6.10,63.72
6013313101,7055,Contra Costa,94565,Pittsburg,-121.8828347,38.00648,37.42,72.86,70-75%,0.041,27.29,8.763733447,31.80,0.256,71.04,278.95,15.41,48.53,49.43,0.00,0.00,633.3046773,51.68,865.2033495,48.84,2.4,29.90,24,74.32,0.1,41.46,3,34.11,0.2,8.40,37.17,4.58,39.18,135.71,97.88,5.58,66.28,20.32,88.42,26.3,74.53,7.9,52.13,40.9,67.05,11.4,87.56,28.6,86.53,78.88,8.18,91.10
6075017601,9244,San Francisco,94103,San Francisco,-122.4107241,37.7794338,37.41,72.85,70-75%,0.028,1.46,8.646736357,28.05,1.134,98.76,257.97,13.56,39.75,36.70,0.00,6.38,576.8706665,49.29,926.9113063,53.48,57.85,97.08,28.25,78.72,1.195,83.92,10,84.20,0.6,21.23,48.31,5.95,71.15,98.58,92.15,6.2,79.00,10.94,37.30,8.2,34.69,16.7,80.41,34.8,58.61,1.7,2.86,26.9,82.77,60.67,6.29,66.28
6037190100,4603,Los Angeles,90028,Los Angeles,-118.3416948,34.0994853,37.40,72.84,70-75%,0.051,65.86,11.92094307,74.13,0.277,73.86,766.84,83.98,43.78,42.14,0.00,0.00,1060.786336,62.40,1584.225836,79.78,7.75,54.98,28.95,79.30,0.05,26.37,0,0.00,0.3,10.65,51.60,6.35,78.78,49.78,56.23,5.33,60.57,11.53,42.49,1.1,2.19,8.6,55.45,45.6,73.76,17.2,97.85,23.5,73.27,56.80,5.89,60.39
6037554101,3655,Los Angeles,90706,Bellflower,-118.1236012,33.8928105,37.40,72.82,70-75%,0.044,35.57,11.91361716,73.70,0.233,67.53,491.49,48.22,80.80,89.94,0.00,0.00,2490.119955,76.92,761.6187769,41.33,0,0.00,17.3,64.86,0.01,8.74,0,0.00,0.5,20.37,42.37,5.21,54.47,61.64,71.09,3.79,21.82,17.57,78.84,27.5,76.21,16,78.93,50.6,79.80,9.4,78.63,31.5,91.92,69.17,7.17,78.47
6095251200,3635,Solano ,94590,Vallejo,-122.2365335,38.1052893,37.39,72.81,70-75%,0.034,12.40,9.227717025,40.91,0.446,87.27,297.40,19.21,81.61,90.76,0.00,0.00,952.360677,60.12,1155.500678,66.66,0,0.00,24.1,74.40,0.01,8.74,0,0.00,0.25,9.53,37.62,4.63,40.45,199.35,99.81,6.42,82.46,21.22,91.55,26.9,75.39,13,71.54,38.7,63.92,4.8,33.92,24.9,77.64,77.88,8.07,90.13
6037203710,3161,Los Angeles,90033,Los Angeles,-118.2009322,34.0498932,37.39,72.80,70-75%,0.048,53.43,12.41048715,90.50,0.293,75.57,486.40,47.86,93.16,98.65,0.00,0.00,2829.816651,79.42,1116.544254,64.91,4,39.89,2.1,16.87,0,0.00,0,0.00,0,0.00,46.31,5.70,65.64,68.42,77.34,2.97,8.85,14.62,64.26,56.3,98.20,18.4,83.68,56.3,86.04,4.2,25.84,29.3,88.01,63.25,6.56,70.38
6073015902,5252,San Diego,92020,El Cajon,-116.9696997,32.7840084,37.38,72.79,70-75%,0.048,56.32,9.949409882,48.62,0.364,82.30,405.31,35.78,66.20,74.17,0.00,0.00,165.7266337,32.52,1375.303994,74.65,11.65,67.44,1.3,10.84,0.01,8.74,6,59.92,0,0.00,43.49,5.35,57.91,55.74,63.82,5.3,59.76,14.7,64.61,18.5,61.44,14.4,74.92,38.8,64.05,8.3,71.54,29.2,87.84,67.34,6.98,76.07
